-70.4321,42.0141,9.8,2024-04-21 20:30:00.000
-70.4255,42.0542,9.7,2024-04-21 20:45:00.000
-70.419,42.0937,9.6,2024-04-21 21:00:00.000
-70.4126,42.1336,9.6,2024-04-21 21:15:00.000
-70.4053,42.1733,9.5,2024-04-21 21:30:00.000
-70.3982,42.2126,9.4,2024-04-21 21:45:00.000
-70.3893,42.2661,9.2,2024-04-21 22:30:00.000
-70.3827,42.3038,9.1,2024-04-21 22:45:00.000
-70.3767,42.341,8.7,2024-04-21 23:00:00.000
-70.3654,42.3785,9.3,2024-04-21 23:15:00.000
-70.348,42.4154,9.5,2024-04-21 23:30:00.000
-70.3288,42.4524,9.4,2024-04-21 23:45:00.000
-70.3094,42.4895,9.6,2024-04-22 00:00:00.000
-70.291,42.5264,9.4,2024-04-22 00:15:00.000
-70.2738,42.5632,9.5,2024-04-22 00:30:00.000
-70.2561,42.6002,9.4,2024-04-22 00:45:00.000
-70.2377,42.6369,9.3,2024-04-22 01:00:00.000
-70.2185,42.6733,9.3,2024-04-22 01:15:00.000
-70.1996,42.7099,9.4,2024-04-22 01:30:00.000
-70.1803,42.7469,9.7,2024-04-22 01:45:00.000
-70.16,42.7834,9.4,2024-04-22 02:00:00.000
-70.1437,42.8199,9,2024-04-22 02:15:00.000
-70.1266,42.8573,10.3,2024-04-22 02:30:00.000
-70.1089,42.8984,10.4,2024-04-22 02:45:00.000
-70.0829,42.9378,10.8,2024-04-22 03:00:00.000
-70.0629,42.98,10.9,2024-04-22 03:15:00.000
-70.0418,43.0221,10.6,2024-04-22 03:30:00.000
-70.0209,43.0639,10.4,2024-04-22 03:45:00.000
-70.0018,43.1041,10.1,2024-04-22 04:00:00.000
-69.9815,43.1433,10,2024-04-22 04:15:00.000
-69.9608,43.1829,10.3,2024-04-22 04:30:00.000
-69.9405,43.2227,10.2,2024-04-22 04:45:00.000
-69.9196,43.2625,10.2,2024-04-22 05:00:00.000
-69.8983,43.302,10.1,2024-04-22 05:15:00.000
